iteration,episode_reward,episode_length,elapsed_time,best_reward
717,-1830,99,2862.0408067703247,-600
718,-1680,99,2865.5122859477997,-600
719,-2095,99,2870.160646915436,-600
720,-1750,99,2873.983796596527,-600
721,-2635,99,2877.743359565735,-600
722,-1880,99,2882.003962993622,-600
723,-955,99,2885.8283767700195,-600
724,-3150,99,2889.369877099991,-600
725,-1030,99,2892.421119451523,-600
726,-2800,99,2896.0069987773895,-600
727,-1815,99,2899.07567858696,-600
728,-3640,99,2902.4317989349365,-600
729,-1965,99,2905.9819569587708,-600
730,-2075,99,2909.650113105774,-600
731,-2635,99,2913.779105901718,-600
732,-1520,99,2917.9306733608246,-600
733,-4800,99,2921.8904938697815,-600
734,-1195,99,2925.4650399684906,-600
735,-2255,99,2930.4461216926575,-600
736,-1920,99,2933.857072353363,-600
737,-1465,99,2937.688598394394,-600
738,-3435,99,2942.1403806209564,-600
739,-1095,99,2945.6399161815643,-600
740,-2415,99,2949.626136779785,-600
741,-2485,99,2953.6459708213806,-600
742,-2160,99,2956.920653820038,-600
743,-2580,99,2960.3075139522552,-600
744,-2055,99,2964.300730228424,-600
745,-1555,99,2968.2618038654327,-600
746,-1910,99,2971.942400455475,-600
747,-1425,99,2976.2296390533447,-600
748,-2560,99,2980.3238089084625,-600
749,-3350,99,2984.097718477249,-600
750,-1680,99,2988.4708671569824,-600
751,-1105,99,2991.939574241638,-600
752,-1935,99,2996.813369512558,-600
753,-2130,99,3001.019851922989,-600
754,-2600,99,3005.038026332855,-600
755,-2930,99,3009.706304550171,-600
756,-1720,99,3013.052686691284,-600
757,-2645,99,3017.358879327774,-600
758,-3290,99,3021.264493227005,-600
759,-2240,99,3024.799571990967,-600
760,-565,99,3028.6896727085114,-565
761,-1985,99,3032.7948729991913,-565
762,-3090,99,3036.723772287369,-565
763,-1575,99,3040.7318818569183,-565
764,-3115,99,3044.6288816928864,-565
765,-2295,99,3048.243907690048,-565
766,-1850,99,3051.827040195465,-565
767,-2210,99,3055.5067987442017,-565
768,-1555,99,3059.099109888077,-565
769,-1700,99,3062.83771443367,-565
770,-1725,99,3065.778475046158,-565
771,-1870,99,3070.1067776679993,-565
772,-1760,99,3073.523966550827,-565
773,-2960,99,3077.6340186595917,-565
774,-2940,99,3080.8837609291077,-565
775,-1355,99,3084.885554790497,-565
776,-2235,99,3088.35390996933,-565
777,-2020,99,3091.991861343384,-565
778,-1500,99,3095.9058413505554,-565
779,-1980,99,3099.937793970108,-565
780,-3855,99,3104.025965690613,-565
781,-1275,99,3107.7936594486237,-565
782,-2900,99,3111.323583841324,-565
783,-1715,99,3115.3120481967926,-565
784,-2415,99,3119.5335853099823,-565
785,-2410,99,3123.525463581085,-565
786,-2475,99,3126.9964833259583,-565
787,-2035,99,3130.8379554748535,-565
788,-1525,99,3135.1604204177856,-565
789,-940,99,3138.7828340530396,-565
790,-2720,99,3142.27241230011,-565
791,-2230,99,3146.2098524570465,-565
792,-2495,99,3150.2612104415894,-565
793,-1990,99,3153.981281042099,-565
794,-2080,99,3157.9464995861053,-565
795,-2185,99,3161.639524459839,-565
796,-1775,99,3165.5955007076263,-565
797,-1715,99,3169.004904270172,-565
798,-1485,99,3172.709805727005,-565
799,-1035,99,3176.431428670883,-565
800,-2635,99,3180.866077184677,-565
801,-2860,99,3184.5595531463623,-565
802,-1240,99,3188.0808963775635,-565
803,-2740,99,3191.6106247901917,-565
804,-2415,99,3194.8803749084473,-565
805,-1290,99,3198.393494606018,-565
806,-1450,99,3201.4586741924286,-565
807,-2160,99,3205.244436264038,-565
808,-2895,99,3209.744973897934,-565
809,-2670,99,3213.3280124664307,-565
810,-3460,99,3217.181354522705,-565
811,-3330,99,3220.458107948303,-565
812,-2260,99,3224.3787457942963,-565
813,-2255,99,3228.1772935390472,-565
814,-575,99,3231.9417498111725,-565
815,-2430,99,3235.1406819820404,-565
816,-1600,99,3239.598613023758,-565
817,-1405,99,3243.3524470329285,-565
818,-1625,99,3247.26948428154,-565
819,-2305,99,3250.4168395996094,-565
820,-3250,99,3253.723086118698,-565
821,-1375,99,3257.055342912674,-565
822,-1755,99,3260.837605714798,-565
823,-1765,99,3264.020562648773,-565
824,-1395,99,3267.410491704941,-565
825,-4065,99,3271.151280641556,-565
826,-1200,99,3274.9330973625183,-565
827,-1040,99,3278.443457365036,-565
828,-1585,99,3281.8856794834137,-565
829,-1880,99,3285.6464562416077,-565
830,-990,99,3288.523557662964,-565
831,-1225,99,3291.5453238487244,-565
832,-1030,99,3294.9628484249115,-565
833,-635,99,3298.6001160144806,-565
834,-2265,99,3302.611840248108,-565
835,-1995,99,3305.744284629822,-565
836,-1265,99,3308.7385902404785,-565
837,-1800,99,3311.835053920746,-565
838,-2495,99,3315.198586702347,-565
839,-1670,99,3319.137324333191,-565
840,-1965,99,3323.2216770648956,-565
841,-3120,99,3327.5285189151764,-565
842,-3265,99,3331.755922794342,-565
843,-2080,99,3335.6907930374146,-565
844,-3190,99,3339.8061163425446,-565
845,-1900,99,3344.026873111725,-565
846,-1070,99,3347.3943099975586,-565
847,-3145,99,3351.7210092544556,-565
848,-1675,99,3355.421867132187,-565
849,-2820,99,3359.5458924770355,-565
850,-1450,99,3363.37908744812,-565
851,-2270,99,3366.871529817581,-565
852,-980,99,3370.3679287433624,-565
853,-1220,99,3374.055704832077,-565
854,-1045,99,3377.5690503120422,-565
855,-2425,99,3382.0969848632812,-565
856,-2220,99,3385.3950922489166,-565
857,-990,99,3388.853650331497,-565
858,-2665,99,3392.96249294281,-565
859,-2230,99,3396.933377981186,-565
860,-2640,99,3401.4210731983185,-565
861,-1335,99,3405.013862133026,-565
862,-935,99,3408.750096797943,-565
863,-1430,99,3412.1395523548126,-565
864,-2690,99,3416.3148005008698,-565
865,-1540,99,3420.51545381546,-565
866,-790,99,3424.414357662201,-565
867,-2040,99,3427.714492559433,-565
868,-1780,99,3431.3314349651337,-565
869,-1665,99,3435.376494407654,-565
870,-1620,99,3438.9438366889954,-565
871,-1325,99,3442.8582723140717,-565
872,-2570,99,3447.661947965622,-565
873,-3275,99,3452.1413826942444,-565
874,-1975,99,3456.1984810829163,-565
875,-1975,99,3459.7864241600037,-565
876,-2360,99,3463.5191173553467,-565
877,-1470,99,3467.0967750549316,-565
878,-2565,99,3471.5951511859894,-565
879,-1300,99,3475.3401374816895,-565
880,-1705,99,3479.002272129059,-565
881,-1505,99,3482.7515997886658,-565
882,-2595,99,3486.392706155777,-565
883,-1910,99,3489.9966592788696,-565
884,-485,99,3493.357607126236,-485
885,-1725,99,3497.0085241794586,-485
886,-2015,99,3500.395964384079,-485
887,-1735,99,3503.6784811019897,-485
888,-2080,99,3507.458598136902,-485
889,-1840,99,3511.4853405952454,-485
890,-2410,99,3515.273364305496,-485
891,-1985,99,3519.2370145320892,-485
892,-1230,99,3523.3141095638275,-485
893,-2560,99,3526.2998242378235,-485
894,-395,99,3530.3022649288177,-395
895,-1820,99,3534.1477138996124,-395
896,-1695,99,3538.039647579193,-395
897,-1385,99,3541.399691581726,-395
898,-1020,99,3544.928291320801,-395
899,-850,99,3548.9489674568176,-395
900,-1105,99,3553.0082654953003,-395
901,-1205,99,3556.3347771167755,-395
902,-3185,99,3559.696054458618,-395
903,-1120,99,3563.876518011093,-395
904,-1680,99,3567.986759185791,-395
905,-1135,99,3572.0738015174866,-395
906,-1320,99,3575.7439589500427,-395
907,-1605,99,3579.274858236313,-395
908,-2175,99,3583.32634305954,-395
909,-780,99,3586.895180463791,-395
910,-985,99,3591.1459567546844,-395
911,-3400,99,3595.0580892562866,-395
912,-2660,99,3599.2170293331146,-395
913,-920,99,3602.500344514847,-395
914,-2900,99,3606.293511390686,-395
915,-790,99,3609.8564853668213,-395
916,-1960,99,3613.826240301132,-395
917,-2385,99,3617.224987268448,-395
918,-2800,99,3620.6764335632324,-395
919,-2545,99,3624.856786966324,-395
920,-1645,99,3628.105144262314,-395
921,-2325,99,3632.311727285385,-395
922,-1110,99,3635.5589742660522,-395
923,-2320,99,3639.9307441711426,-395
924,-1720,99,3643.8252437114716,-395
925,-1785,99,3647.7382776737213,-395
926,-1780,99,3651.408976793289,-395
927,-1495,99,3655.74666428566,-395
928,-2135,99,3660.176819086075,-395
929,-1745,99,3664.599342107773,-395
930,-2275,99,3668.5990154743195,-395
931,-2300,99,3671.932315349579,-395
932,-1895,99,3675.9674637317657,-395
933,-1815,99,3679.220400094986,-395
934,-3040,99,3683.0595269203186,-395
935,-1255,99,3686.5670804977417,-395
936,-1400,99,3690.1937754154205,-395
937,-1475,99,3693.638030767441,-395
938,-1515,99,3697.150166988373,-395
939,-1800,99,3700.955694913864,-395
940,-1185,99,3704.196711063385,-395
941,-1555,99,3708.826397895813,-395
942,-1815,99,3712.929958820343,-395
943,-1185,99,3716.4551486968994,-395
944,-2400,99,3720.763087749481,-395
945,-2735,99,3724.321135044098,-395
946,-1765,99,3727.7805700302124,-395
947,-2255,99,3731.0949959754944,-395
948,-1650,99,3735.019387483597,-395
949,-2045,99,3738.9775083065033,-395
950,-2780,99,3742.5041546821594,-395
951,-1585,99,3746.2666625976562,-395
952,-2050,99,3750.2377643585205,-395
953,-2730,99,3754.0727858543396,-395
954,-1230,99,3757.841395139694,-395
955,-2940,99,3761.56929564476,-395
956,-2265,99,3765.4075598716736,-395
957,-3520,99,3769.665486097336,-395
958,-1215,99,3773.1027116775513,-395
959,-3455,99,3776.5701744556427,-395
960,-1435,99,3780.5270688533783,-395
961,-1700,99,3784.1911458969116,-395
962,-1750,99,3787.623591899872,-395
963,-2080,99,3791.2797560691833,-395
964,-3095,99,3794.869353055954,-395
965,-3380,99,3798.3552417755127,-395
966,-1480,99,3802.5851287841797,-395
967,-2845,99,3806.6976318359375,-395
968,-1910,99,3809.853810787201,-395
969,-2575,99,3814.1600425243378,-395
970,-2710,99,3817.689963579178,-395
971,-3070,99,3821.0323565006256,-395
972,-2675,99,3824.7625744342804,-395
973,-1725,99,3828.278021812439,-395
974,-2285,99,3831.7394218444824,-395
975,-2710,99,3835.4923169612885,-395
976,-1470,99,3838.9134125709534,-395
977,-1560,99,3842.5981578826904,-395
978,-1360,99,3845.6978261470795,-395
979,-1330,99,3848.9240639209747,-395
980,-2920,99,3852.7906494140625,-395
981,-1995,99,3856.429563522339,-395
982,-1835,99,3860.4278752803802,-395
983,-1015,99,3864.65230178833,-395
984,-2550,99,3868.952191591263,-395
985,-1930,99,3872.4633932113647,-395
986,-880,99,3876.169817209244,-395
987,-1725,99,3880.511358499527,-395
988,-1890,99,3883.757921218872,-395
989,-2715,99,3888.0644567012787,-395
990,-2085,99,3892.035944700241,-395
991,-1040,99,3895.841367959976,-395
992,-2805,99,3899.2994117736816,-395
993,-2225,99,3903.107818841934,-395
994,-2255,99,3907.0622181892395,-395
995,-1325,99,3911.003074645996,-395
996,-1855,99,3915.121397972107,-395
997,-1255,99,3918.379963159561,-395
998,-2155,99,3923.067054271698,-395
999,-2690,99,3926.476767063141,-395
