iteration,episode_reward,smoothed_reward,episode_length,elapsed_time,best_reward
956,-1960,-2108.9773030971933,99,4505.626535892487,-390
957,-1740,-2072.079572787474,99,4510.167147874832,-390
958,-1950,-2059.871615508727,99,4514.962708234787,-390
959,-1410,-1994.8844539578542,99,4519.490075826645,-390
960,-1620,-1957.3960085620688,99,4523.824069261551,-390
961,-2665,-2028.156407705862,99,4528.3329746723175,-390
962,-1185,-1943.8407669352757,99,4532.497679233551,-390
963,-2500,-1999.4566902417482,99,4536.360306978226,-390
964,-1990,-1998.5110212175734,99,4540.757643461227,-390
965,-2705,-2069.159919095816,99,4545.058886289597,-390
966,-1775,-2039.7439271862343,99,4549.275874853134,-390
967,-1905,-2026.2695344676108,99,4553.671535730362,-390
968,-2095,-2033.1425810208498,99,4558.853712081909,-390
969,-2290,-2058.8283229187646,99,4563.171452760696,-390
970,-1825,-2035.4454906268882,99,4567.940956354141,-390
971,-3005,-2132.4009415641995,99,4572.831483840942,-390
972,-1380,-2057.1608474077793,99,4577.994567871094,-390
973,-1630,-2014.4447626670014,99,4583.520570278168,-390
974,-2220,-2035.0002864003013,99,4587.796172380447,-390
975,-1220,-1953.5002577602713,99,4592.099268198013,-390
976,-2650,-2023.1502319842443,99,4596.457548618317,-390
977,-1565,-1977.33520878582,99,4601.34340596199,-390
978,-2325,-2012.101687907238,99,4605.739284038544,-390
979,-1905,-2001.3915191165142,99,4610.4616096019745,-390
980,-2865,-2087.752367204863,99,4615.051960945129,-390
981,-2235,-2102.4771304843766,99,4620.109349489212,-390
982,-3140,-2206.229417435939,99,4625.217353582382,-390
983,-990,-2084.606475692345,99,4629.598003387451,-390
984,-2255,-2101.6458281231107,99,4633.625999212265,-390
985,-2025,-2093.9812453107997,99,4638.694997787476,-390
986,-2070,-2091.58312077972,99,4643.725526571274,-390
987,-930,-1975.4248087017481,99,4648.974116563797,-390
988,-2555,-2033.3823278315733,99,4652.98424911499,-390
989,-2365,-2066.5440950484162,99,4658.0665826797485,-390
990,-1645,-2024.3896855435746,99,4662.7186098098755,-390
991,-1535,-1975.4507169892172,99,4666.942526102066,-390
992,-1780,-1955.9056452902955,99,4671.549918413162,-390
993,-1455,-1905.815080761266,99,4675.839738845825,-390
994,-2310,-1946.2335726851395,99,4680.810869693756,-390
995,-2355,-1987.1102154166256,99,4685.685952663422,-390
996,-1595,-1947.899193874963,99,4690.050545215607,-390
997,-3355,-2088.609274487467,99,4694.75866317749,-390
998,-3000,-2179.74834703872,99,4700.111456632614,-390
999,-1190,-2080.7735123348484,99,4704.713271379471,-390
