iteration,episode_reward,episode_length,elapsed_time,best_reward
720,-1760,99,2733.790151119232,-435
721,-1320,99,2737.1763801574707,-435
722,-1080,99,2740.74862241745,-435
723,-1310,99,2744.518567085266,-435
724,-1415,99,2747.714108467102,-435
725,-1075,99,2751.345705509186,-435
726,-1575,99,2755.2294583320618,-435
727,-2755,99,2759.2087054252625,-435
728,-1800,99,2763.5384016036987,-435
729,-2010,99,2767.0772824287415,-435
730,-2920,99,2771.0613493919373,-435
731,-2435,99,2774.6097588539124,-435
732,-2435,99,2778.317456960678,-435
733,-1935,99,2781.8034858703613,-435
734,-3475,99,2785.789565563202,-435
735,-1245,99,2789.7060446739197,-435
736,-2190,99,2793.661036968231,-435
737,-1945,99,2798.2217123508453,-435
738,-2140,99,2801.6651513576508,-435
739,-1895,99,2805.532019138336,-435
740,-1035,99,2809.5302727222443,-435
741,-2320,99,2813.231791496277,-435
742,-2135,99,2817.2396256923676,-435
743,-1710,99,2820.400370359421,-435
744,-3095,99,2824.4941279888153,-435
745,-3185,99,2828.797114133835,-435
746,-2065,99,2832.585869073868,-435
747,-1430,99,2835.8520152568817,-435
748,-1740,99,2839.9821043014526,-435
749,-685,99,2843.966110229492,-435
750,-2575,99,2847.964647293091,-435
751,-1235,99,2851.9584546089172,-435
752,-2285,99,2855.171462059021,-435
753,-2035,99,2858.16864156723,-435
754,-1735,99,2862.0300920009613,-435
755,-1890,99,2865.2317543029785,-435
756,-1575,99,2869.1962118148804,-435
757,-2950,99,2873.208203315735,-435
758,-2240,99,2876.787515640259,-435
759,-1140,99,2880.178800344467,-435
760,-975,99,2884.32106590271,-435
761,-1805,99,2888.4523758888245,-435
762,-1760,99,2892.0023550987244,-435
763,-1645,99,2896.0923223495483,-435
764,-3420,99,2899.920285463333,-435
765,-1730,99,2903.2490916252136,-435
766,-1355,99,2906.5354056358337,-435
767,-2065,99,2910.5938205718994,-435
768,-2935,99,2914.6657798290253,-435
769,-760,99,2918.0959103107452,-435
770,-2690,99,2922.568539619446,-435
771,-1730,99,2926.6148676872253,-435
772,-2105,99,2930.591224193573,-435
773,-2040,99,2934.105507850647,-435
774,-1395,99,2937.731835603714,-435
775,-2390,99,2941.216635942459,-435
776,-2745,99,2945.381815433502,-435
777,-2215,99,2949.405554294586,-435
778,-1250,99,2953.0774145126343,-435
779,-2465,99,2956.4774453639984,-435
780,-1795,99,2959.8181352615356,-435
781,-4150,99,2963.6489679813385,-435
782,-1460,99,2967.053763151169,-435
783,-2085,99,2970.2492339611053,-435
784,-1900,99,2973.808932542801,-435
785,-2825,99,2977.81995844841,-435
786,-1880,99,2981.1651208400726,-435
787,-1745,99,2984.6026227474213,-435
788,-1505,99,2987.838632583618,-435
789,-2425,99,2991.3828494548798,-435
790,-2155,99,2994.745698928833,-435
791,-2090,99,2998.899075984955,-435
792,-3360,99,3003.2342004776,-435
793,-3045,99,3007.0339975357056,-435
794,-2545,99,3011.0259113311768,-435
795,-1990,99,3015.424688100815,-435
796,-1400,99,3019.4671971797943,-435
797,-1465,99,3022.956553220749,-435
798,-2290,99,3027.1851930618286,-435
799,-350,99,3030.7574870586395,-350
800,-3250,99,3034.4315276145935,-350
801,-2125,99,3038.367136001587,-350
802,-3250,99,3042.6001074314117,-350
803,-1910,99,3046.5230219364166,-350
804,-3220,99,3050.0482354164124,-350
805,-1965,99,3053.9678926467896,-350
806,-1225,99,3057.5938992500305,-350
807,-3085,99,3060.346079826355,-350
808,-1775,99,3064.6016249656677,-350
809,-3020,99,3069.0241248607635,-350
810,-2135,99,3073.5511603355408,-350
811,-1225,99,3076.857093811035,-350
812,-1085,99,3080.734890937805,-350
813,-4660,99,3084.9101991653442,-350
814,-3070,99,3088.979672908783,-350
815,-1615,99,3092.79251909256,-350
816,-2765,99,3097.0295412540436,-350
817,-1130,99,3100.5105850696564,-350
818,-2110,99,3104.386255502701,-350
819,-2545,99,3108.201295852661,-350
820,-1330,99,3111.68479681015,-350
821,-1630,99,3115.596995830536,-350
822,-2120,99,3119.8817291259766,-350
823,-1560,99,3123.4107847213745,-350
824,-2295,99,3127.0845849514008,-350
825,-1660,99,3130.3702170848846,-350
826,-2100,99,3134.08163690567,-350
827,-1445,99,3137.781086206436,-350
828,-2465,99,3141.814337015152,-350
829,-2455,99,3145.8522980213165,-350
830,-1300,99,3149.270632505417,-350
831,-1945,99,3153.720486164093,-350
832,-2860,99,3157.3342406749725,-350
833,-2940,99,3161.80330824852,-350
834,-1955,99,3165.7196905612946,-350
835,-4100,99,3169.3099908828735,-350
836,-1835,99,3173.629158973694,-350
837,-1730,99,3177.7020251750946,-350
838,-1890,99,3181.4702684879303,-350
839,-2120,99,3184.7836315631866,-350
840,-2500,99,3188.9779295921326,-350
841,-1255,99,3192.2864360809326,-350
842,-2985,99,3196.3711607456207,-350
843,-2315,99,3200.0191147327423,-350
844,-2615,99,3204.1641335487366,-350
845,-2130,99,3208.212942123413,-350
846,-2505,99,3212.088274717331,-350
847,-1100,99,3214.920298099518,-350
848,-2045,99,3218.9010655879974,-350
849,-1080,99,3222.1040737628937,-350
850,-1395,99,3225.573169231415,-350
851,-2880,99,3229.9533953666687,-350
852,-1225,99,3233.73743891716,-350
853,-2265,99,3238.1788387298584,-350
854,-1475,99,3241.6547706127167,-350
855,-1745,99,3245.3011708259583,-350
856,-1365,99,3249.55836725235,-350
857,-2180,99,3253.652637243271,-350
858,-2000,99,3257.9120948314667,-350
859,-1740,99,3261.496862411499,-350
860,-1060,99,3264.9235146045685,-350
861,-2435,99,3268.7895720005035,-350
862,-2305,99,3272.777029275894,-350
863,-3195,99,3276.563440799713,-350
864,-3485,99,3280.2099928855896,-350
865,-870,99,3283.6358692646027,-350
866,-2280,99,3286.8895585536957,-350
867,-2070,99,3290.7678842544556,-350
868,-1535,99,3294.8402416706085,-350
869,-2080,99,3298.6619725227356,-350
870,-615,99,3303.0278975963593,-350
871,-2980,99,3307.277837753296,-350
872,-1705,99,3310.8704125881195,-350
873,-2605,99,3315.1117238998413,-350
874,-1875,99,3318.049502849579,-350
875,-1205,99,3321.6247725486755,-350
876,-1910,99,3325.354246377945,-350
877,-3050,99,3329.1482803821564,-350
878,-1885,99,3333.0052468776703,-350
879,-1700,99,3337.018230676651,-350
880,-2445,99,3340.4394056797028,-350
881,-1715,99,3344.2986266613007,-350
882,-2170,99,3348.1886129379272,-350
883,-2150,99,3352.9785602092743,-350
884,-1670,99,3356.660418987274,-350
885,-2965,99,3360.4943811893463,-350
886,-1240,99,3364.3041377067566,-350
887,-990,99,3367.995427131653,-350
888,-1695,99,3371.1869235038757,-350
889,-785,99,3375.3699491024017,-350
890,-2620,99,3379.06901884079,-350
891,-1490,99,3383.035211801529,-350
892,-445,99,3387.3343710899353,-350
893,-1655,99,3391.3284165859222,-350
894,-3290,99,3395.683444738388,-350
895,-1595,99,3399.3223316669464,-350
896,-1640,99,3402.350970029831,-350
897,-1655,99,3405.6242170333862,-350
898,-3470,99,3409.4417357444763,-350
899,-880,99,3413.792712211609,-350
900,-2175,99,3417.2494447231293,-350
901,-3415,99,3420.8497586250305,-350
902,-1555,99,3424.8504707813263,-350
903,-2165,99,3428.538622379303,-350
904,-1830,99,3431.72837638855,-350
905,-3175,99,3435.731050491333,-350
906,-855,99,3438.6488225460052,-350
907,-2040,99,3443.074611902237,-350
908,-1275,99,3446.238420009613,-350
909,-1625,99,3449.8307003974915,-350
910,-3400,99,3453.245460987091,-350
911,-1485,99,3457.351918697357,-350
912,-2630,99,3461.312463283539,-350
913,-940,99,3464.881018638611,-350
914,-965,99,3469.041300535202,-350
915,-2045,99,3473.3602504730225,-350
916,-2060,99,3477.1010031700134,-350
917,-2310,99,3480.8698098659515,-350
918,-1235,99,3485.217248916626,-350
919,-3430,99,3489.415991783142,-350
920,-2485,99,3493.953993320465,-350
921,-2735,99,3497.748968601227,-350
922,-1770,99,3501.781795501709,-350
923,-2360,99,3505.2931406497955,-350
924,-1585,99,3508.5503833293915,-350
925,-2200,99,3511.6028304100037,-350
926,-1245,99,3514.79408454895,-350
927,-2200,99,3518.947754383087,-350
928,-3125,99,3522.7350573539734,-350
929,-1530,99,3526.4176123142242,-350
930,-4800,99,3530.770102739334,-350
931,-4720,99,3534.2297348976135,-350
932,-2895,99,3538.316479206085,-350
933,-2505,99,3542.5601460933685,-350
934,-1125,99,3546.478455066681,-350
935,-2275,99,3551.6892693042755,-350
936,-2780,99,3555.515694618225,-350
937,-4370,99,3559.5635273456573,-350
938,-2160,99,3563.0193948745728,-350
939,-1505,99,3567.273290872574,-350
940,-2035,99,3571.3325757980347,-350
941,-1225,99,3574.6509075164795,-350
942,-2865,99,3578.2694935798645,-350
943,-1140,99,3581.827412843704,-350
944,-1025,99,3585.791807413101,-350
945,-2095,99,3589.5530676841736,-350
946,-1105,99,3593.685163259506,-350
947,-1745,99,3597.5521891117096,-350
948,-2595,99,3601.4936094284058,-350
949,-1670,99,3604.521676301956,-350
950,-1655,99,3608.073302268982,-350
951,-1790,99,3611.873533010483,-350
952,-2080,99,3616.4105110168457,-350
953,-3320,99,3620.2125952243805,-350
954,-2200,99,3624.676825284958,-350
955,-1755,99,3628.66983127594,-350
956,-2050,99,3632.7241168022156,-350
957,-2750,99,3635.442722558975,-350
958,-3590,99,3639.7762339115143,-350
959,-2925,99,3644.522500514984,-350
960,-2500,99,3648.5325202941895,-350
961,-1805,99,3652.093262195587,-350
962,-3435,99,3656.203786611557,-350
963,-2230,99,3659.6251068115234,-350
964,-1505,99,3662.8544743061066,-350
965,-2175,99,3666.392783641815,-350
966,-3085,99,3669.8474435806274,-350
967,-2400,99,3673.295005083084,-350
968,-1220,99,3676.962133169174,-350
969,-1575,99,3680.6330177783966,-350
970,-2300,99,3684.285935640335,-350
971,-2575,99,3687.6713876724243,-350
972,-2710,99,3692.2364451885223,-350
973,-1950,99,3695.25701379776,-350
974,-2595,99,3699.000942468643,-350
975,-3860,99,3702.994070291519,-350
976,-2555,99,3707.4054794311523,-350
977,-1780,99,3711.0962047576904,-350
978,-1995,99,3715.2503023147583,-350
979,-1800,99,3718.8868947029114,-350
980,-2150,99,3722.432004213333,-350
981,-2200,99,3726.1734998226166,-350
982,-3790,99,3730.4920129776,-350
983,-2175,99,3734.8328187465668,-350
984,-1650,99,3738.3630838394165,-350
985,-1520,99,3742.255376815796,-350
986,-1150,99,3746.046692609787,-350
987,-1960,99,3749.543128013611,-350
988,-1115,99,3753.117708683014,-350
989,-2830,99,3757.307005882263,-350
990,-3925,99,3761.7460339069366,-350
991,-1785,99,3765.260278940201,-350
992,-1720,99,3769.9509134292603,-350
993,-1590,99,3773.621878385544,-350
994,-1050,99,3777.3011934757233,-350
995,-2265,99,3781.4079928398132,-350
996,-2195,99,3784.8597526550293,-350
997,-1120,99,3787.9155225753784,-350
998,-2130,99,3791.7609078884125,-350
999,-3030,99,3795.776946544647,-350
