iteration,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_loss,vf_loss,entropy,kl,elapsed_time,best_reward
227,-569.65,-145.0,-1755.0,99.0,0,0,0,0,11116.368832349777,-499.35
228,-509.55,-110.0,-1405.0,99.0,0,0,0,0,11165.937509298325,-499.35
229,-515.35,-110.0,-1405.0,99.0,0,0,0,0,11215.9114112854,-499.35
230,-532.75,-110.0,-1405.0,99.0,0,0,0,0,11262.718683242798,-499.35
231,-566.45,-110.0,-1405.0,99.0,0,0,0,0,11310.483880281448,-499.35
232,-561.9,-110.0,-1320.0,99.0,0,0,0,0,11359.979696512222,-499.35
233,-574.7,-140.0,-1320.0,99.0,0,0,0,0,11407.980874300003,-499.35
234,-569.1,-140.0,-1585.0,99.0,0,0,0,0,11459.172944068909,-499.35
235,-553.1,-140.0,-1585.0,99.0,0,0,0,0,11506.457884788513,-499.35
236,-520.75,-150.0,-1585.0,99.0,0,0,0,0,11555.434064626694,-499.35
237,-526.4,-150.0,-1585.0,99.0,0,0,0,0,11606.444480895996,-499.35
238,-581.5,-125.0,-1605.0,99.0,0,0,0,0,11651.744241476059,-499.35
239,-567.25,-125.0,-1605.0,99.0,0,0,0,0,11698.732500314713,-499.35
240,-574.55,-125.0,-1605.0,99.0,0,0,0,0,11742.8588681221,-499.35
241,-605.1,-125.0,-1605.0,99.0,0,0,0,0,11789.997732400894,-499.35
242,-600.8,-125.0,-1605.0,99.0,0,0,0,0,11836.079227209091,-499.35
243,-568.95,-140.0,-1405.0,99.0,0,0,0,0,11885.128512620926,-499.35
244,-583.6,-140.0,-1405.0,99.0,0,0,0,0,11932.00952219963,-499.35
245,-594.9,-140.0,-1865.0,99.0,0,0,0,0,11980.784945249557,-499.35
246,-564.65,-140.0,-1865.0,99.0,0,0,0,0,12031.20442199707,-499.35
247,-608.1,-150.0,-1865.0,99.0,0,0,0,0,12078.720282793045,-499.35
248,-560.8,-115.0,-1865.0,99.0,0,0,0,0,12127.671627283096,-499.35
249,-545.5,-115.0,-1490.0,99.0,0,0,0,0,12177.495121002197,-499.35
250,-547.95,-115.0,-1490.0,99.0,0,0,0,0,12228.022504329681,-499.35
251,-557.95,-115.0,-1490.0,99.0,0,0,0,0,12275.142935037613,-499.35
252,-516.9,-115.0,-1305.0,99.0,0,0,0,0,12326.561897993088,-499.35
253,-530.35,-115.0,-1560.0,99.0,0,0,0,0,12377.454471111298,-499.35
254,-538.75,-115.0,-1560.0,99.0,0,0,0,0,12424.5072016716,-499.35
255,-531.1,-115.0,-1560.0,99.0,0,0,0,0,12470.229581594467,-499.35
256,-528.7,-130.0,-1560.0,99.0,0,0,0,0,12518.43504858017,-499.35
257,-536.55,-130.0,-1560.0,99.0,0,0,0,0,12568.832426071167,-499.35
258,-541.0,-130.0,-1425.0,99.0,0,0,0,0,12616.532016277313,-499.35
259,-581.9,-125.0,-1905.0,99.0,0,0,0,0,12664.820071935654,-499.35
260,-578.95,-125.0,-1905.0,99.0,0,0,0,0,12712.97369670868,-499.35
261,-577.35,-125.0,-1905.0,99.0,0,0,0,0,12759.932635307312,-499.35
262,-606.65,-125.0,-1905.0,99.0,0,0,0,0,12807.637399196625,-499.35
263,-621.8,-125.0,-1905.0,99.0,0,0,0,0,12852.977347373962,-499.35
264,-584.2,-135.0,-1805.0,99.0,0,0,0,0,12902.329870223999,-499.35
265,-605.5,-135.0,-1805.0,99.0,0,0,0,0,12949.25005698204,-499.35
266,-604.4,-135.0,-1805.0,99.0,0,0,0,0,13000.349430561066,-499.35
267,-590.0,-115.0,-1430.0,99.0,0,0,0,0,13049.35822892189,-499.35
268,-589.8,-100.0,-1675.0,99.0,0,0,0,0,13096.679165363312,-499.35
269,-571.9,-100.0,-1675.0,99.0,0,0,0,0,13143.908296585083,-499.35
270,-582.25,-100.0,-1675.0,99.0,0,0,0,0,13191.92473912239,-499.35
271,-603.75,-100.0,-1675.0,99.0,0,0,0,0,13241.646441459656,-499.35
272,-609.6,-100.0,-1675.0,99.0,0,0,0,0,13290.765897989273,-499.35
273,-604.75,-110.0,-1410.0,99.0,0,0,0,0,13340.557524681091,-499.35
274,-612.3,-110.0,-1420.0,99.0,0,0,0,0,13387.186435461044,-499.35
275,-599.15,-100.0,-2390.0,99.0,0,0,0,0,13435.018897771835,-499.35
276,-599.2,-100.0,-2390.0,99.0,0,0,0,0,13484.273338317871,-499.35
277,-583.5,-100.0,-2390.0,99.0,0,0,0,0,13534.1592233181,-499.35
278,-579.0,-90.0,-2390.0,99.0,0,0,0,0,13583.499128818512,-499.35
279,-598.9,-90.0,-2390.0,99.0,0,0,0,0,13634.18125295639,-499.35
280,-599.25,-90.0,-1540.0,99.0,0,0,0,0,13684.001268863678,-499.35
281,-586.85,-90.0,-1480.0,99.0,0,0,0,0,13731.035356521606,-499.35
282,-600.7,-90.0,-1480.0,99.0,0,0,0,0,13780.181116819382,-499.35
283,-584.2,-75.0,-1480.0,99.0,0,0,0,0,13831.38026189804,-499.35
284,-633.55,-75.0,-1480.0,99.0,0,0,0,0,13880.477931261063,-499.35
285,-630.65,-75.0,-1480.0,99.0,0,0,0,0,13930.630813837051,-499.35
286,-637.45,-75.0,-1475.0,99.0,0,0,0,0,13980.260390281677,-499.35
287,-663.45,-75.0,-1515.0,99.0,0,0,0,0,14029.673871278763,-499.35
288,-673.55,-155.0,-1515.0,99.0,0,0,0,0,14076.340387582779,-499.35
289,-638.5,-185.0,-1550.0,99.0,0,0,0,0,14124.967821359634,-499.35
290,-624.8,-205.0,-1550.0,99.0,0,0,0,0,14170.568836212158,-499.35
291,-614.15,-210.0,-2120.0,99.0,0,0,0,0,14215.706954479218,-499.35
292,-600.75,-175.0,-2120.0,99.0,0,0,0,0,14262.87442779541,-499.35
293,-629.45,-175.0,-2120.0,99.0,0,0,0,0,14311.75280046463,-499.35
294,-625.0,-175.0,-2120.0,99.0,0,0,0,0,14361.117924690247,-499.35
295,-629.0,-175.0,-2120.0,99.0,0,0,0,0,14411.508846759796,-499.35
296,-609.75,-150.0,-1815.0,99.0,0,0,0,0,14458.441803693771,-499.35
297,-594.5,-150.0,-1805.0,99.0,0,0,0,0,14508.15158200264,-499.35
298,-596.75,-150.0,-1685.0,99.0,0,0,0,0,14557.621659755707,-499.35
299,-589.25,-150.0,-1685.0,99.0,0,0,0,0,14605.542525053024,-499.35
300,-602.5,-150.0,-1685.0,99.0,0,0,0,0,14653.870650291443,-499.35
301,-608.65,-165.0,-1685.0,99.0,0,0,0,0,14700.410957574844,-499.35
302,-625.45,-165.0,-1970.0,99.0,0,0,0,0,14747.72157073021,-499.35
303,-615.25,-130.0,-1970.0,99.0,0,0,0,0,14794.39597916603,-499.35
304,-650.45,-120.0,-1970.0,99.0,0,0,0,0,14843.85196685791,-499.35
305,-638.0,-120.0,-1970.0,99.0,0,0,0,0,14888.960869550705,-499.35
306,-640.9,-120.0,-1970.0,99.0,0,0,0,0,14936.886188983917,-499.35
307,-632.45,-120.0,-1505.0,99.0,0,0,0,0,14983.378116130829,-499.35
308,-612.95,-120.0,-1505.0,99.0,0,0,0,0,15034.007159233093,-499.35
309,-602.5,-150.0,-1815.0,99.0,0,0,0,0,15084.153881788254,-499.35
310,-599.4,-180.0,-1815.0,99.0,0,0,0,0,15133.904464244843,-499.35
311,-603.65,-140.0,-1815.0,99.0,0,0,0,0,15183.089693784714,-499.35
312,-586.35,-140.0,-1815.0,99.0,0,0,0,0,15234.534026145935,-499.35
313,-597.0,-140.0,-1815.0,99.0,0,0,0,0,15285.57108950615,-499.35
314,-580.95,-140.0,-1460.0,99.0,0,0,0,0,15333.767745018005,-499.35
315,-590.15,-140.0,-1470.0,99.0,0,0,0,0,15383.459808588028,-499.35
